".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"elevation"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"catalogNumber"	"recordedBy"	"institutionCode"	"locality"	"gbifID"	"collectionCode"	"occurrenceID"	"identifiedBy"	"coordinateUncertaintyInMeters"	"stateProvince"	"modified"	"references"	"rightsHolder"	"institutionID"	"county"	"language"	"type"	"preparations"	"occurrenceStatus"	"vernacularName"	"identifier"	"acceptedNameUsage"	"informationWithheld"	"nomenclaturalCode"	"higherGeography"	"georeferencedBy"	"georeferenceVerificationStatus"	"verbatimSRS"	"datasetName"	"materialSampleID"	"parentNameUsageID"	"disposition"	"acceptedNameUsageID"	"ownerInstitutionCode"	"datasetID"	"samplingProtocol"	"bibliographicCitation"	"accessRights"	"collectionID"	"higherClassification"	"parentNameUsage"	"dateIdentified"	"dataGeneralizations"	"municipality"	"associatedReferences"	"taxonID"	"occurrenceRemarks"	"nameAccordingTo"	"footprintWKT"	"footprintSRS"	"rights"	"continent"	"individualCount"	"elevationAccuracy"	"habitat"	"verbatimEventDate"	"otherCatalogNumbers"	"identificationID"	"locationAccordingTo"	"verbatimElevation"	"recordNumber"	"verbatimLocality"	"verbatimCoordinateSystem"	"establishmentMeans"	"georeferenceRemarks"	"depth"	"depthAccuracy"	"fieldNotes"	"identificationRemarks"	"organismQuantity"	"eventID"	"fieldNumber"	"eventRemarks"	"higherGeographyID"	"organismQuantityType"	"coordinatePrecision"	"georeferencedDate"	"georeferenceProtocol"	"parentEventID"	"georeferenceSources"	"endDayOfYear"	"startDayOfYear"	"identificationVerificationStatus"	"infraspecificEpithet"	"organismRemarks"	"identificationQualifier"
"Lens_nigricans"	"Lens nigricans Godr."	2.17924	46.7911	"gass84"	"gbif"	"296374513"	"Lens nigricans Godr."	"857aa892-f762-11e1-a439-00145eb45e9a"	"6bcc0290-6e76-11db-bcd5-b8a03c50a862"	"603b8e02-f762-11e1-a439-00145eb45e9a"	"FR"	"DWC_ARCHIVE"	"2018-03-09T15:01:00.418+0000"	"2018-03-09T15:01:42.462+0000"	1	"OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	7	3	2009-07-03	"2018-12-07T08:55:42.913+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"20090803150302Rog"	"Dupré Rémi"	"Conservatoire botanique national du Bassin parisien"	"(LA) CELLE-CONDE"	"296374513"	"Conservatoire botanique national du Bassin parisien"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"296374513"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	3.94741	44.74008	"gass84"	"gbif"	"1115502463"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:33:54.495+0000"	"2015-07-17T22:15:14.485+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	8	7	2009-08-07	"2018-12-07T07:32:33.503+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3721236"	"NSP (NSP)"	NA	NA	"1115502463"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/de7cdaee-0a69-461f-9f91-9c2da7ce0a36"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"13828606"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"PLAGNAL (LE)"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.06412	44.1846	"gass84"	"gbif"	"1118202382"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:46:34.994+0000"	"2015-07-17T23:03:05.472+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	10	5	2009-10-05	"2018-12-08T08:41:04.191+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"2009815"	"SOCIETE BOTANIQUE DU VAUCLUSE (Inconnu)"	NA	NA	"1118202382"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/90c738ff-5b73-465b-89d2-804d069b10b3"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"16520051"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"GIGONDAS"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	6.04	43.71158	"gass84"	"gbif"	"1104327378"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:49.165+0000"	"2015-07-17T15:51:12.898+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	10	9	2009-10-09	"2018-12-08T09:49:46.457+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3565699"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104327378"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/3f5a33f3-fba3-489f-9b42-1624391f8b3f"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2642525"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"QUINSON"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.80085	43.89809	"gass84"	"gbif"	"1104156605"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:02.323+0000"	"2015-07-17T15:42:16.770+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	10	5	2009-10-05	"2018-12-08T09:48:41.521+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3412762"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104156605"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/3965592c-b61d-463e-be19-d8ca0d4ded71"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2478969"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"MANE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	6.30345	43.97411	"gass84"	"gbif"	"1105532374"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:48:20.205+0000"	"2015-07-17T16:37:35.351+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	10	7	2009-10-07	"2018-12-08T09:57:21.765+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"4760616"	"MICHEL Laurent (Inconnu (Rattachement automatique))"	NA	NA	"1105532374"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/ae07f485-07f4-4b16-bff4-6970eed0ba2d"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"3851927"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"CHAUDON-NORANTE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.80085	43.89809	"gass84"	"gbif"	"1104156598"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:02.344+0000"	"2015-07-17T15:42:16.785+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	10	5	2009-10-05	"2018-12-08T09:48:41.501+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3412719"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104156598"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/ff28f273-d9af-4699-9bef-b8b3baf6b8cf"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2478922"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"MANE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.5561	43.99414	"gass84"	"gbif"	"1104189683"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:11.312+0000"	"2015-07-17T15:44:08.704+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	11	6	2009-11-06	"2018-12-08T09:48:53.991+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3435385"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104189683"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/bbae3be2-4cae-4112-a16b-55ba79d23841"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2503137"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SIMIANE-LA-ROTONDE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.55207	43.90419	"gass84"	"gbif"	"1104184075"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:42:09.781+0000"	"2015-07-17T15:43:49.469+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	11	6	2009-11-06	"2018-12-08T09:48:51.925+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"3435031"	"VAN ES Jérémie (Conservatoire Botanique National Alpin)"	NA	NA	"1104184075"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/b1f6d952-53a3-477e-a5d3-b9762e6f39e0"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2502759"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SIMIANE-LA-ROTONDE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	3.31183	44.02356	""	"gbif"	"1876990573"	"Lens nigricans Godr."	"f946666e-67dc-4848-9fa8-2162f3559e33"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"07ea29ef-e386-4278-ae0f-095778a1b061"	"FR"	"DWC_ARCHIVE"	"2018-07-05T14:14:39.203+0000"	"2018-07-05T14:14:39.214+0000"	1	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2009	12	31	2009-12-31	"2018-12-09T21:35:56.846+0000"	"http://creativecommons.org/licenses/by-nc/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	NA	"Mention dans la ZNIEFF numéro 730011155 : Gorges de la Dourbie et ses affluents"	NA	NA	"1876990573"	NA	"10kmL93E072N632_I032_730011155_105454"	NA	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"10kmL93E072N632_I032_730011155_105454"	NA	NA	NA	NA	NA	NA	NA	"Données d'occurrences Espèces issues de l'inventaire des ZNIEFF"	NA	NA	NA	NA	NA	"67774A34-8C54-34CC-E053-2614A8C083CF"	NA	NA	NA	NA	NA	NA	NA	"Géographie transmise soumise à floutage (grille avec mailles de 10x10km) pour le grand public en conformité avec les règles de diffusion du SINP | Geographic information generalized during aggregation (grid with 10x10km cells) for the general public, according to SINP diffusion rules"	NA	NA	"105454"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	3.31381	44.38359	"gass84"	"gbif"	"1118919662"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:49:39.249+0000"	"2015-07-17T23:15:05.905+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2008	1	5	2008-01-05	"2018-12-08T08:45:36.782+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"691272"	"MOLINA James (Conservatoire Botanique National Méditerranéen de Porquerolles (CBNMed))"	NA	NA	"1118919662"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/510d3965-e8a5-414b-9049-f36afd4ea5d3"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"17238425"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAINTE-ENIMIE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.5561	43.99414	"gass84"	"gbif"	"1215027000"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-07T23:40:02.957+0000"	"2015-12-15T08:27:50.743+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2008	2	5	2008-02-05	"2018-12-26T12:04:40.665+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"2992153"	"ANDRIEU Thierry (Conservatoire Botanique National Alpin (Stagiaires))"	NA	NA	"1215027000"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/64519642-3aae-453f-97b3-74d010b679b3"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"2035215"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SIMIANE-LA-ROTONDE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	5.42384	43.81708	"gass84"	"gbif"	"1118200032"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:46:34.078+0000"	"2015-07-17T23:03:04.433+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	2008	3	6	2008-03-06	"2018-12-08T08:41:03.300+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"2004570"	"GUENDE Georges (Inconnu)"	NA	NA	"1118200032"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://flore.silene.eu/occtax/1d069642-cb15-497c-9589-5aa2a1353bb6"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"16514245"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"BUOUX"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
